year,price,mileage,tax,mpg,engineSize,car_age,mileage_per_year,fuel_efficiency_per_engine_size,model_ I20,model_ Tucson,model_ I10,model_ IX35,model_ I30,model_ I40,model_ Ioniq,model_ Kona,model_ Veloster,model_ I800,model_ IX20,model_ Santa Fe,model_ Accent,model_ Terracan,model_ Getz,model_ Amica,transmission_Manual,transmission_Automatic,transmission_Semi-Auto,transmission_Other,fuelType_Petrol,fuelType_Diesel,fuelType_Hybrid,fuelType_Other
2015,13369,29083,125,58.9,2.0,9,3231.4444444444443,29.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,13290,3000,145,46.3,1.2,5,600.0,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15990,9001,145,52.3,1.0,6,1500.1666666666667,52.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,23990,4462,145,34.0,2.0,5,892.4,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,10690,15853,150,50.4,1.4,6,2642.1666666666665,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,5000,42692,20,61.4,1.0,9,4743.555555555556,61.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,4993,42545,30,57.6,1.2,10,4254.5,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,24990,2324,145,50.4,1.6,5,464.8,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,19990,165,145,37.7,1.6,5,33.0,23.5625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019,20990,144,145,37.7,1.6,5,28.8,23.5625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2018,17990,36501,145,28.0,2.5,6,6083.5,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2019,9890,12545,145,46.3,1.2,5,2509.0,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9699,17084,145,46.3,1.2,5,3416.8,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9699,17516,145,46.3,1.2,5,3503.2,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,13690,39002,145,54.3,2.0,8,4875.25,27.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,13990,23190,30,61.7,1.7,8,2898.75,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016,7990,15047,145,47.9,1.2,8,1880.875,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,8990,33466,0,78.4,1.6,8,4183.25,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,29290,4721,145,39.8,2.2,5,944.2,18.090909090909086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,17690,4765,145,42.2,1.4,5,953.0,30.142857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,17990,4461,145,52.3,1.6,5,892.2,32.68749999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,15999,11247,125,57.6,1.7,7,1606.7142857142858,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,14900,38984,150,37.7,2.5,6,6497.333333333333,15.080000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,8000,14002,150,60.1,1.0,5,2800.4,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,8650,9170,150,57.7,1.2,6,1528.3333333333333,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,10590,8195,150,46.3,1.2,5,1639.0,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,15190,20005,140,78.5,1.6,7,2857.8571428571427,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,17850,4779,150,36.2,1.6,5,955.8,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,8690,21368,150,57.6,1.2,6,3561.3333333333335,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,20900,15327,145,43.5,2.0,6,2554.5,21.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2019,26490,2617,145,50.4,1.6,5,523.4,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8990,18440,150,62.8,1.0,7,2634.285714285714,62.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,5690,33589,20,60.1,1.0,8,4198.625,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,7040,9661,145,60.1,1.0,6,1610.1666666666667,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,7560,33830,0,78.4,1.6,9,3758.8888888888887,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015,6497,22020,30,57.6,1.2,9,2446.6666666666665,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,12490,17310,145,61.7,1.7,7,2472.8571428571427,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,7464,29880,145,57.7,1.2,7,4268.571428571428,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,7484,53220,125,50.4,1.4,8,6652.5,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,18100,15630,145,36.2,1.6,5,3126.0,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019,17990,8651,145,53.3,1.6,5,1730.2,33.31249999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,23490,8641,145,47.9,1.6,5,1728.2,29.937499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016,9999,16263,30,55.4,1.2,8,2032.875,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,21495,3103,135,78.5,1.6,5,620.6,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,16595,20513,135,78.5,1.6,7,2930.4285714285716,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,17495,76,145,44.1,1.0,6,12.666666666666666,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,6899,18405,30,57.6,1.2,9,2045.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9699,16295,145,46.3,1.2,5,3259.0,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,17495,30,145,44.1,1.0,6,5.0,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,17495,18,145,44.1,1.0,6,3.0,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,6690,27821,20,60.1,1.0,7,3974.4285714285716,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,21320,1,145,44.1,1.0,4,0.25,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,6890,29731,125,50.4,1.4,9,3303.4444444444443,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,7100,45616,165,46.0,1.4,10,4561.6,32.85714285714286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,13399,10248,145,44.8,1.6,7,1464.0,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,6699,10499,20,60.1,1.0,8,1312.375,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,30999,10035,145,42.8,2.2,5,2007.0,19.454545454545453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2017,7290,5082,145,60.1,1.0,7,726.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,15799,12763,145,34.9,1.6,5,2552.6,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,12050,11435,145,46.3,1.2,5,2287.0,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,16400,17970,145,34.9,1.6,5,3594.0,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15850,5357,145,44.1,1.0,6,892.8333333333334,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,17500,13084,145,36.2,1.6,5,2616.8,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,16295,34719,145,47.1,2.0,6,5786.5,23.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2019,11450,5000,145,47.9,1.0,5,1000.0,47.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9390,2000,145,60.1,1.0,5,400.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9575,50,145,60.1,1.0,5,10.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,9695,5000,145,46.3,1.2,6,833.3333333333334,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,8190,2451,145,60.1,1.0,6,408.5,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,9895,5000,145,46.3,1.2,6,833.3333333333334,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,9690,9070,145,46.3,1.2,6,1511.6666666666667,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,12500,29920,145,52.3,1.0,6,4986.666666666667,52.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,12750,5000,145,56.5,1.0,4,1250.0,56.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,9650,18027,145,48.7,1.4,7,2575.285714285714,34.78571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,11495,5000,145,47.9,1.0,5,1000.0,47.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,40365,1,145,39.2,2.2,5,0.2,17.818181818181817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2020,14400,1,145,46.3,1.2,4,0.25,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,27800,1,145,34.0,2.0,5,0.2,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,7490,13303,145,60.1,1.0,6,2217.1666666666665,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,19990,2000,135,62.8,1.6,5,400.0,39.24999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,22750,2000,145,50.4,1.6,5,400.0,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,36995,5000,145,39.2,2.2,4,1250.0,17.818181818181817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,7990,5000,145,60.1,1.0,5,1000.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15500,30210,145,61.4,1.7,6,5035.0,36.11764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020,24495,5000,145,50.4,1.6,4,1250.0,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,22750,3500,145,34.9,1.6,4,875.0,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,24990,3500,145,47.1,1.6,5,700.0,29.4375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,19099,31350,145,42.8,2.2,6,5225.0,19.454545454545453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2016,6650,13500,20,60.1,1.0,8,1687.5,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,19495,26711,200,47.1,2.2,7,3815.8571428571427,21.409090909090907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2019,22995,6500,135,78.5,1.6,5,1300.0,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,20500,5000,135,52.3,1.6,5,1000.0,32.68749999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,15790,13076,150,34.9,1.6,5,2615.2,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,12480,3111,145,47.9,1.0,5,622.2,47.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9380,3215,145,49.6,1.0,5,643.0,49.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,22480,2951,145,50.4,1.6,5,590.2,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,21990,2326,145,34.9,1.6,5,465.2,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,23480,7469,145,50.4,1.6,5,1493.8,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,14980,12206,145,35.3,1.6,5,2441.2,22.062499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,18690,7725,135,78.5,1.6,6,1287.5,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,17790,2451,145,42.2,1.4,5,490.2,30.142857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,21380,2812,145,50.4,1.6,5,562.4,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,7700,24437,145,60.1,1.0,7,3491.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,6700,39063,150,47.9,1.2,8,4882.875,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,13795,22173,30,61.7,1.7,7,3167.5714285714284,36.294117647058826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,20250,25,145,36.2,1.6,5,5.0,22.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,12350,16570,145,52.3,1.4,7,2367.1428571428573,37.357142857142854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,12400,15814,145,52.3,1.4,7,2259.1428571428573,37.357142857142854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15450,14427,145,44.8,1.6,6,2404.5,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15550,12492,145,44.8,1.6,6,2082.0,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15500,12720,145,44.8,1.6,6,2120.0,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,15450,13915,145,44.8,1.6,6,2319.1666666666665,27.999999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,15650,15139,145,44.1,1.0,5,3027.8,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,23990,500,145,34.0,2.0,5,100.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,20875,1348,145,47.1,1.6,5,269.6,29.4375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,14990,2562,145,45.6,1.4,5,512.4,32.57142857142858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,9450,15773,145,50.4,1.4,7,2253.285714285714,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,9995,22521,145,56.5,1.0,7,3217.285714285714,56.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,7995,49081,20,62.8,1.0,7,7011.571428571428,62.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,7995,18777,30,55.4,1.2,8,2347.125,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,21995,9852,140,78.5,1.6,5,1970.4,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,6795,54325,30,55.4,1.2,8,6790.625,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,18495,12980,150,57.7,1.7,7,1854.2857142857142,33.94117647058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,7495,34720,30,55.4,1.2,8,4340.0,46.166666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,9795,54076,165,51.4,2.0,9,6008.444444444444,25.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,13995,40097,150,57.6,1.7,7,5728.142857142857,33.88235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,17495,4672,150,44.1,1.0,5,934.4,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,13995,60230,200,47.9,2.0,9,6692.222222222223,23.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2018,13795,37221,135,78.5,1.6,6,6203.5,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,20495,5521,145,34.0,1.6,5,1104.2,21.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019,17995,4412,145,35.3,1.6,5,882.4,22.062499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,21690,6219,145,47.1,1.6,5,1243.8,29.4375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,17495,4760,145,48.7,1.6,6,793.3333333333334,30.4375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,22495,15511,150,35.8,1.6,5,3102.2,22.374999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019,15795,13980,145,34.9,1.6,5,2796.0,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,5495,27056,20,60.1,1.0,9,3006.222222222222,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,17995,11779,145,34.9,1.6,6,1963.1666666666667,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,10495,8168,145,47.9,1.2,6,1361.3333333333333,39.916666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019,21995,7138,135,62.8,1.6,5,1427.6,39.24999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,17995,6987,145,39.8,1.6,7,998.1428571428571,24.874999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019,19995,11013,145,53.3,1.6,5,2202.6,33.31249999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,35995,1088,145,39.2,2.2,4,272.0,17.818181818181817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2020,11995,2310,145,46.3,1.2,4,577.5,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,15495,3363,145,44.8,1.0,4,840.75,44.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,20995,5395,135,62.8,1.6,4,1348.75,39.24999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,12995,921,145,55.4,1.2,4,230.25,46.166666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,9295,15216,145,46.3,1.2,5,3043.2,38.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,8795,25650,160,45.6,1.4,7,3664.285714285714,32.57142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,8690,19363,145,50.4,1.4,7,2766.1428571428573,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,11780,1485,145,47.9,1.0,5,297.0,47.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,32490,3960,145,39.8,2.2,5,792.0,18.090909090909086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,9325,3682,145,57.6,1.2,5,736.4,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,25995,985,145,35.8,1.6,4,246.25,22.374999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020,11795,23,145,56.5,1.0,4,5.75,56.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,23495,9230,135,78.5,1.6,5,1846.0,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,8995,24021,145,57.7,1.2,6,4003.5,48.083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,12995,18340,125,60.1,1.7,8,2292.5,35.35294117647059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,23495,4720,135,78.5,1.6,5,944.0,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2015,6295,27390,30,57.6,1.2,9,3043.3333333333335,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,14495,17642,145,35.3,1.6,5,3528.4,22.062499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,7695,22022,20,60.1,1.0,7,3146.0,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,15295,5986,145,44.1,1.0,5,1197.2,44.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,10450,24512,150,56.5,1.0,6,4085.3333333333335,56.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,4599,43621,30,57.6,1.2,11,3965.5454545454545,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2019,19995,10,150,48.7,1.6,5,2.0,30.4375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2017,19990,38202,150,42.8,2.2,7,5457.428571428572,19.454545454545453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2020,25495,1000,145,50.4,1.6,4,250.0,31.499999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,22995,1000,145,34.9,1.6,4,250.0,21.812499999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,14995,23900,0,78.5,1.6,7,3414.285714285714,49.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,8700,497,150,60.1,1.0,5,99.4,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
